14954,182767,-1
56869,36654,1
26768,33282,-1
149523,157037,1
151044,123995,1
136699,151009,-1
1594,56272,1
152526,41247,1
42970,44537,1
123776,125656,1
140762,174866,-1
182793,57696,-1
176327,149164,-1
63025,35084,1
162859,140791,1
90567,90557,1
68162,10429,-1
5485,6248,1
133578,132699,1
22892,55288,1
94034,160160,-1
154355,154850,1
66797,67899,1
55272,157856,-1
99644,174537,-1
172679,92117,1
33995,31701,1
54181,57752,1
62474,126188,1
179600,188,-1
84277,94035,1
18778,18763,1
172870,126283,1
172297,169671,1
1546,7760,1
81102,188411,-1
51535,180,-1
58768,100720,1
1545,67051,-1
47399,55888,-1
167700,166904,1
120910,121748,1
52528,52377,1
17487,86998,-1
32645,34847,1
4433,9230,1
36781,24448,1
48572,130167,-1
72418,145092,-1
133972,25190,-1
82208,89735,1
56532,195587,-1
95170,25395,-1
70747,15575,-1
158623,115045,-1
158487,140622,1
9509,196371,-1
150817,13705,-1
8108,81538,1
108909,113648,1
53208,158272,-1
92866,109940,1
56887,115115,-1
16588,71952,-1
76239,147725,-1
25479,25306,1
48413,37679,1
154032,104157,1
31009,33506,-1
83062,79958,1
35364,85057,-1
76891,62175,-1
178401,152109,-1
39563,142323,-1
132270,182315,-1
108673,108674,1
129772,194180,-1
65774,73133,1
119969,120132,1
77451,87160,-1
126983,125446,1
117586,79370,-1
40619,37434,1
120694,113811,-1
168540,168542,1
69507,80658,1
27036,30518,1
51943,68264,-1
186330,105291,1
51467,120994,-1
29431,18008,1
171482,30696,-1
83453,48851,-1
60960,197657,-1
97759,74386,1
80343,156570,-1
87417,13137,-1
38540,38531,1
162664,66674,-1
84427,81144,1
76770,71473,1
135613,16778,-1
31826,61035,-1
90508,76830,1
68818,174318,-1
107633,102071,-1
99795,99796,1
100423,128762,1
72391,129962,1
32206,95995,-1
86957,87974,1
44708,41247,1
20818,132173,-1
163364,170358,1
57225,24091,-1
4652,179933,-1
35266,78619,-1
39693,100032,-1
112738,112997,-1
12746,35962,1
25443,1918,-1
117425,122395,1
17787,20668,1
146522,13530,-1
89727,86231,1
81890,80099,1
140937,32658,-1
36678,41646,1
52500,196589,-1
73666,163742,-1
37364,38764,1
64870,89644,-1
9295,90285,-1
64134,67625,1
41908,84253,-1
132315,110533,1
178301,79362,-1
162376,146277,1
144924,184501,-1
33852,160103,-1
14045,13713,1
35932,47818,1
6327,13976,1
18835,126709,-1
158650,161912,-1
80640,164629,-1
63416,179325,-1
42270,42329,1
147268,198510,-1
40661,162747,-1
49262,148921,1
161994,162531,1
41420,41886,1
90581,88649,-1
11482,16643,1
149904,150193,1
117670,175752,-1
31064,114392,-1
8783,8450,1
138228,15209,-1
151523,83179,-1
77139,178473,-1
28731,29136,1
28218,75854,1
83360,44420,1
67425,167119,-1
63408,158693,-1
71746,126835,-1
120132,118288,1
167643,100807,-1
140949,147849,-1
28814,27029,1
68159,71641,1
28954,28980,1
53318,86523,1
35846,8009,1
195339,74879,1
9270,127329,-1
72698,179243,-1
65362,63661,1
63444,159942,1
46143,74103,1
23430,75999,1
141745,54653,-1
73705,71753,1
3379,143045,-1
23213,123756,1
53043,52648,1
92479,144893,1
99792,106584,-1
167895,81835,-1
76542,37969,-1
181381,189072,-1
87881,102398,-1
3394,29935,-1
37800,36698,1
15039,15074,1
173094,42300,-1
85666,84334,1
18921,19779,1
101565,104982,1
127079,126465,1
95457,111285,1
50757,50684,1
99069,165338,1
48107,53367,1
132635,132621,1
3352,3365,1
35975,6665,1
54654,14907,-1
66724,66668,1
108745,54508,1
60379,63786,1
93989,31465,-1
104841,87459,-1
1639,1628,1
5998,116333,-1
49376,49665,1
63747,75075,1
103870,187302,1
34660,91689,1
139651,136564,-1
6339,118837,-1
148944,22376,1
60183,25071,-1
91365,88857,1
153010,146800,1
157997,129422,-1
167277,195575,-1
88064,196589,-1
115847,189981,-1
29066,46289,1
167896,3948,-1
81439,194798,-1
19282,67372,-1
87130,33120,-1
54982,193374,-1
50595,48189,1
85021,123995,1
32328,38301,1
54656,56877,1
18095,14984,1
150357,163069,1
143781,156745,1
34796,132360,-1
96108,91778,1
29215,30963,1
71374,102049,-1
69728,78748,1
37452,19743,-1
140558,142643,-1
97109,97772,1
25617,25616,1
159535,199296,-1
40740,71818,1
85195,33036,-1
10509,11760,1
36216,37639,1
150794,165182,-1
71473,40710,-1
25031,195766,-1
78304,92841,-1
118664,111285,1
55105,152526,1
90581,140262,-1
163635,197881,-1
47399,71179,-1
92755,92756,1
178769,49269,-1
64409,128715,-1
9915,5743,1
171712,162417,1
33227,36812,1
64852,66388,1
22449,23834,-1
65923,132314,-1
29815,27326,1
45557,97836,-1
3383,3403,1
83911,22835,1
143667,149806,1
42076,73862,1
82121,107645,-1
186444,73409,-1
139429,104937,-1
43140,42547,1
60469,177195,-1
67328,77102,-1
67219,99491,-1
35590,35605,1
72336,52855,1
133485,133487,1
15013,15094,1
16900,101182,-1
92553,151233,1
37211,57840,-1
85654,97602,1
72063,70168,1
117698,120723,1
151414,99679,-1
62371,30983,1
137301,91838,1
53099,137030,-1
52437,4096,-1
183529,100103,1
129584,166558,-1
144743,10140,-1
82535,37703,1
41268,30904,1
65613,195384,-1
27685,27672,1
140602,171127,1
71830,81791,1
44461,89982,-1
58081,27663,1
76248,152880,1
62836,20651,-1
98298,97756,1
45742,35030,1
133593,106396,1
111837,113131,-1
48758,49938,1
149468,168882,1
82146,67997,1
65612,7732,-1
56448,63866,1
134722,78940,-1
55506,59166,1
159979,158562,1
33672,168658,-1
125043,125133,1
193556,185167,1
85654,48985,-1
42764,155188,-1
91841,134119,-1
71587,124623,1
72170,70096,1
61440,17683,-1
37612,183109,-1
49205,21300,1
76553,102651,1
41622,53397,1
38185,81749,-1
103335,55636,-1
163877,193938,-1
118692,114047,1
112579,59080,-1
8922,4161,1
30387,22224,1
169605,110714,-1
14597,152027,-1
124923,63538,1
29757,81646,-1
183277,166748,-1
51041,18739,-1
75812,75928,1
36812,167914,-1
56915,58226,1
56278,114678,-1
186837,22003,-1
35872,42195,-1
136424,156945,-1
28410,84716,-1
183277,158334,1
128075,63807,-1
100119,150949,-1
119267,184864,-1
133005,77432,-1
85680,34213,1
95030,146076,-1
116626,117160,1
11624,49535,1
75618,62474,1
42923,45168,1
9983,10256,1
69807,65421,1
181485,170633,1
150215,33247,-1
136858,46009,-1
26296,20172,-1
154059,81381,-1
179434,51825,-1
108909,112387,-1
92834,171300,-1
65985,132297,-1
37761,126595,-1
25941,183675,-1
71439,164110,-1
12172,163121,-1
29372,94066,-1
58590,17907,-1
99267,63774,-1
35116,120396,-1
46579,109689,1
105716,69344,-1
26220,191063,-1
18546,19478,1
47549,68733,1
45836,34184,1
163032,164664,1
167199,168679,1
62738,62448,1
74076,72252,-1
9211,19752,-1
38276,35264,1
54241,44814,1
33884,189967,-1
173452,152793,-1
23768,36039,1
41858,109114,-1
9868,5846,1
62738,53316,-1
32361,157429,-1
77828,61910,1
149278,83713,-1
184196,49239,-1
25589,183854,-1
64106,61832,-1
150757,145137,1
111032,55713,-1
19825,37908,1
51700,85088,-1
51526,51549,1
138955,139330,1
60638,59293,-1
169734,157369,-1
134690,13407,-1
174924,166819,1
192576,150910,-1
141773,144333,-1
147291,32147,-1
13134,13224,1
77094,83859,1
30176,89070,-1
57141,113648,1
64971,5744,-1
38386,72657,-1
89100,75779,-1
3387,17413,-1
41062,42714,-1
55537,43789,-1
32579,140217,-1
188613,189651,1
47399,33533,-1
156777,156776,1
137444,132059,-1
75879,133747,1
22228,7795,1
133469,151982,1
80374,111600,-1
66550,161530,-1
110352,167688,-1
34208,34243,1
69238,61200,1
155362,161283,-1
72755,28758,-1
114257,171485,1
123292,186612,-1
166397,23717,-1
110089,131343,-1
3365,53547,-1
196162,161659,1
198740,67962,1
24331,83081,-1
63188,39321,1
168285,78388,-1
41318,31051,1
29206,124102,-1
149806,167853,-1
42358,43140,1
48877,51334,1
67566,134059,-1
117081,116897,1
10133,10132,1
34027,34796,1
62553,48221,1
84663,75951,1
14210,82909,-1
3400,79835,-1
193556,146692,-1
183392,179142,-1
64134,67995,-1
53789,165020,-1
131317,115873,1
154100,49790,1
75070,130414,-1
42361,41517,1
73491,65674,-1
121424,122984,1
31344,25886,-1
19771,137486,-1
18778,71363,-1
134842,79361,-1
3270,155117,-1
22706,5823,1
63802,10941,1
13918,175817,-1
118145,34076,1
41178,111953,-1
91034,45467,-1
156025,116463,1
138847,158214,1
50237,48011,1
70129,124624,-1
187926,19135,-1
139266,149647,-1
180259,104081,-1
137876,117733,1
47927,49532,1
33023,32858,1
60136,137954,-1
169341,169343,1
68162,67073,1
51459,4603,1
29434,29212,1
57932,49279,1
144150,90797,1
138354,156957,-1
96212,134688,-1
99782,102325,1
45900,50167,1
135088,122679,-1
17809,17023,1
54810,59978,1
139826,138118,1
117877,133080,-1
46018,195871,-1
92913,148217,-1
93955,103855,1
115013,142894,-1
62059,126941,-1
19225,180242,-1
94247,94246,1
132262,162079,1
20864,19651,1
31608,34021,1
18288,17665,1
93604,107050,-1
101035,108513,-1
60185,60223,1
23255,78289,1
56278,39114,1
54357,46773,1
46250,46249,1
41080,43359,1
168510,56483,-1
36182,188458,-1
84106,110874,-1
88906,91188,1
178432,99738,1
29600,47509,1
137470,139306,1
89002,89767,1
135239,166313,-1
185841,185562,1
30904,38218,1
109377,122002,1
166488,160457,1
70101,78681,1
75445,181085,-1
124503,50850,1
10391,10290,1
168839,75943,-1
19431,19194,1
64985,64984,1
35208,39322,1
87608,59612,1
85436,80309,1
40016,136401,-1
41472,89692,-1
43734,65201,1
161994,169692,1
95187,95857,1
24410,36095,1
140588,83646,-1
8623,85734,-1
89551,22676,-1
163032,157114,-1
150819,146813,-1
96400,65501,-1
3393,3350,1
70101,160453,-1
2953,129131,-1
140783,121808,-1
171670,190251,1
52572,51850,1
98476,97399,1
85639,141342,-1
92008,90104,1
112081,183510,1
14383,106979,-1
106255,115289,1
69329,67838,1
139265,177462,1
50141,64263,1
95266,87766,1
129478,73646,-1
110521,22120,-1
106072,104310,1
36348,25158,-1
3636,4333,1
114257,182156,-1
38685,93368,-1
189429,76884,-1
138381,123535,-1
53859,140385,-1
101961,147713,1
59590,59110,1
106159,113648,1
62738,60327,1
35042,33652,1
59967,57006,1
143932,103407,-1
150267,77841,-1
12093,166089,-1
55717,30676,-1
65118,60978,-1
20328,132966,-1
73491,13651,1
14062,40840,-1
123534,154219,1
111280,110010,1
66592,66555,1
19939,18047,1
55890,97015,-1
80008,47487,-1
8540,11967,1
163635,142866,1
46924,146502,-1
98455,60816,1
47329,47386,1
105174,32348,1
89100,90575,1
26098,153507,-1
76338,76402,1
135014,135230,1
144671,185339,1
177910,127133,-1
46483,103235,-1
73491,114832,-1
34187,68084,-1
21968,32334,1
1612,6185,1
123142,122839,1
116294,116049,1
78924,67141,1
114594,114795,1
150639,173833,1
18425,188624,-1
39189,112068,-1
135817,135921,1
111285,16269,-1
30302,25548,1
49786,80029,-1
96872,98163,1
30982,161668,-1
151622,163460,1
66522,67902,1
5937,171863,-1
35824,76730,1
111106,114346,1
69187,85975,-1
193498,59240,-1
110135,190260,-1
140783,75163,-1
165337,57763,-1
76438,50753,-1
49366,45176,1
18607,84086,1
193562,165764,-1
20573,158186,-1
66223,67886,1
102173,13223,-1
29269,166184,-1
104107,120397,-1
73972,29692,1
179190,67652,1
89002,108738,1
49385,149313,-1
11357,1582,1
64942,36709,-1
182137,131900,1
86578,100521,1
10463,10377,1
154027,150349,-1
117028,97846,-1
49686,71244,-1
113909,84725,1
65613,62667,1
23878,148185,-1
52526,53564,1
22713,36589,1
94297,17102,1
45823,57959,-1
4825,29097,-1
65371,59708,-1
44635,156359,1
38977,127997,-1
80107,98363,-1
60494,100663,-1
140653,20598,-1
53318,41344,-1
129802,80494,-1
50354,174490,-1
48011,48025,1
21587,16440,-1
5771,22801,1
33242,4477,-1
59919,40838,1
54259,107522,-1
55336,119669,-1
115765,151984,1
12742,126208,1
162517,185355,1
8360,8382,1
46039,55170,-1
146195,149614,1
86703,86889,1
162825,156270,1
28079,56125,-1
190910,146301,1
193557,194981,-1
87568,143020,-1
41111,97004,1
193538,192434,1
61383,61559,1
91011,104791,-1
31461,154930,-1
34227,118871,-1
184114,16744,-1
76470,19706,1
65878,174825,-1
66903,89931,1
64174,50533,-1
139429,152072,1
74758,112903,-1
101637,112133,-1
42577,41495,1
106011,122258,1
69202,101246,-1
7762,168221,-1
32805,102883,-1
141649,180200,1
168285,146800,1
65754,51587,1
111115,111122,1
80754,35172,1
43169,174388,-1
111105,96612,-1
160626,83915,-1
142124,67017,1
63018,56642,1
184502,185413,1
43168,44176,1
164259,194795,-1
197867,197869,1
165588,6645,-1
44739,46075,1
76443,66818,1
98298,101340,1
89812,45484,1
29968,28855,1
95837,66676,1
14532,14478,1
20802,103654,-1
2172,2270,1
121175,113767,1
104967,105435,1
63162,167672,-1
34194,52095,-1
152510,118840,-1
6924,6900,1
28907,12334,1
141116,75405,-1
35279,178903,-1
19576,19329,1
30232,29229,1
43176,51346,1
59033,191201,-1
81549,133318,-1
13955,177861,-1
25881,114944,-1
123898,121188,1
155043,136676,1
177505,178456,1
81024,88089,1
3352,3361,1
198514,153809,1
32938,33507,1
21277,76470,1
91151,173840,-1
159435,71875,-1
50008,50977,1
49815,73239,1
151974,141457,1
102707,102704,1
12487,91589,-1
8623,24061,1
166770,108227,-1
6880,77228,-1
5934,1944,1
87508,172233,-1
197781,195545,1
48212,85649,1
92771,93488,1
55129,131705,-1
54846,54860,1
189610,161671,-1
49406,97389,-1
47818,35946,1
48069,28201,1
54377,54989,1
71461,171084,-1
116443,114257,1
69842,125376,1
53940,63017,1
151980,63653,-1
120792,147573,-1
140818,138908,-1
96226,64356,1
97187,32439,-1
147812,24503,-1
3379,3380,1
89352,61015,1
31148,79381,-1
75363,99231,1
66724,66985,1
3406,3364,1
133114,72489,1
83805,58377,-1
123911,115476,1
148578,179969,1
78924,76553,1
45773,24125,1
109395,133399,1
26749,42409,-1
76891,4311,-1
114321,114322,1
3384,155758,-1
8448,135733,-1
82097,68938,1
36470,54732,-1
173022,60401,-1
21802,50963,-1
63824,123750,-1
39341,56981,-1
36572,138970,-1
139429,168978,1
64106,64583,-1
105176,55200,1
68231,133180,-1
36072,45424,1
155362,42770,-1
91258,85891,1
45904,37217,1
152173,152234,1
83025,111300,1
2261,1829,1
52614,31111,-1
165311,196043,-1
76016,126067,-1
140738,137718,-1
82105,23402,-1
86385,128831,-1
60136,43995,1
134487,173974,1
120288,100707,-1
147071,104838,-1
123190,123336,1
90955,30281,-1
57993,187335,-1
97135,85164,-1
26070,189703,-1
39967,129066,1
52378,18585,-1
191478,196049,1
75393,102637,-1
76957,174419,-1
198588,193601,1
66352,67966,1
142436,142434,1
36763,27902,1
6714,172980,-1
119251,32592,-1
56876,130921,-1
55560,156350,-1
25863,26061,1
52897,195967,-1
124718,136339,-1
52201,70641,1
35751,46218,1
35932,37632,1
148243,191890,-1
138700,78802,-1
23319,45016,1
151979,131901,1
119003,118925,1
189585,160464,-1
128455,128762,1
136280,113662,-1
109158,11269,-1
62431,85953,1
81879,84840,1
82201,58280,1
91280,91527,1
52015,105199,-1
45210,45215,1
40755,148111,-1
9206,8993,1
61247,124767,-1
56889,57407,1
26325,26324,1
52150,121387,1
10386,10794,1
49511,47255,1
34547,71749,1
39077,39021,1
157287,23430,1
81996,136028,-1
5945,122708,-1
194367,183683,1
35177,104258,-1
156359,128584,-1
44554,49312,1
85308,94379,1
149177,138124,1
153010,160310,1
89586,89689,1
39154,32188,1
34587,35269,1
102538,146983,-1
149821,82427,-1
33391,157353,-1
75872,78655,-1
150829,122216,-1
92135,75531,-1
99442,151176,-1
41333,38955,-1
74942,6848,-1
126019,180754,1
169474,169011,1
66558,173272,-1
128807,183539,-1
152278,151523,1
88141,167120,-1
45196,60531,1
6582,66792,-1
38890,148723,-1
108090,108252,1
153429,76556,-1
32417,21709,1
87059,50388,-1
162650,27847,-1
21904,24633,-1
13341,71923,-1
59023,65880,1
28796,142381,-1
81909,82455,1
84800,16303,1
40322,40601,1
39611,39972,1
55714,171208,-1
81439,38932,-1
29373,3925,-1
73860,68733,1
100119,97008,1
24684,39254,-1
41542,97194,1
82549,62694,-1
44098,54408,1
83233,137098,1
9058,19052,1
65865,163810,-1
152442,153772,-1
38011,38012,1
148831,86955,-1
68106,58049,-1
77828,157643,-1
52300,52139,1
105822,117911,1
56876,163417,1
144150,116243,1
70324,62975,-1
26483,168678,-1
3399,3389,1
9446,9362,1
5956,5905,1
63775,63771,1
45948,36072,1
67469,71846,1
100828,137957,-1
103683,44888,-1
19320,31255,-1
139912,20706,-1
17224,16654,1
49570,57990,-1
52160,53701,1
59747,187962,-1
79264,75516,1
112081,52909,-1
61885,61897,1
49281,49519,1
101597,99711,1
97984,19466,-1
63932,144876,1
39269,23684,-1
106942,174478,-1
67105,71850,1
144968,57069,-1
189701,190145,1
56948,127122,-1
36812,100211,-1
103302,76435,1
68147,73659,1
98483,80919,1
91341,84056,1
23579,163761,1
72170,136054,-1
67238,70996,1
1553,7185,1
17249,48854,-1
161559,122955,-1
86185,163753,-1
196162,168978,1
54968,38833,1
37457,61445,1
102300,188735,-1
78339,18147,-1
154562,147831,1
91951,174551,-1
91789,90558,1
186835,80089,1
19955,124524,-1
3855,74866,1
67040,92352,1
157066,195279,-1
16389,12678,-1
94767,137954,-1
4958,3952,1
137715,132029,1
41665,69257,1
127728,8512,-1
28747,25568,1
160002,153580,1
48983,57933,1
80549,79958,1
3363,3402,1
40625,49119,1
72852,72099,1
34012,118026,1
49415,194304,-1
19479,174788,-1
123898,107482,-1
44389,15348,-1
114434,195421,-1
53789,78192,1
59928,59808,1
49521,4285,-1
90278,142845,-1
39292,38768,1
127196,162551,1
180848,123720,-1
171828,140711,-1
127166,57296,-1
122991,4524,-1
45869,30853,1
64345,64625,1
66798,185248,-1
189866,186287,1
114995,45423,1
3352,3402,1
49477,189923,-1
136861,68490,-1
123408,51709,1
114715,114869,1
26342,129749,-1
189996,82479,-1
156025,104303,1
114384,194678,-1
148006,148358,1
93681,87542,1
139193,189192,-1
53451,85528,-1
63899,111773,-1
103096,80147,-1
63635,68945,1
176528,173477,1
176693,88209,-1
7434,8062,1
16364,16166,1
16720,18430,1
7715,62393,-1
28911,28910,1
56173,57218,1
83215,82288,1
195207,193355,1
3401,3375,1
101213,76542,1
82257,168992,-1
35788,121131,-1
96268,87969,-1
100423,120633,-1
94943,84480,-1
73732,76922,1
93953,89761,1
69238,105522,-1
67024,152528,-1
43703,50085,1
75362,52073,1
5842,144124,-1
44457,110761,-1
154756,161145,1
47032,175067,1
194503,146678,1
13898,29887,-1
29060,45626,1
103138,171781,-1
141109,116430,-1
31144,189982,-1
124851,123410,1
70045,23332,1
12848,12561,1
4619,78436,-1
5544,52748,-1
73701,105659,1
16023,7984,1
32739,28671,1
118452,121537,1
152406,134302,1
163567,101476,1
2266,1878,1
97162,99609,1
82965,17083,-1
106887,162605,1
115339,60342,-1
56941,112095,-1
52579,52549,1
157540,130724,1
56221,34923,1
41562,43601,1
121444,125146,1
57701,55125,-1
124984,113449,1
131946,131908,1
60805,60809,1
95081,95682,-1
150748,150901,1
79239,77388,1
1642,192698,-1
25428,41247,1
64353,174960,-1
68049,24681,-1
122421,105583,1
98088,6369,-1
22377,22132,1
71439,68064,1
90868,87043,1
49376,50908,1
50349,41842,1
68271,57645,1
37800,39732,1
161133,91866,-1
44028,43986,1
89227,46225,-1
156034,149392,1
152793,157364,1
189610,119932,-1
150639,128762,1
97268,69471,1
134302,177868,-1
52553,26645,-1
110693,108706,1
135956,138763,1
102879,152411,1
37804,36854,1
101323,106850,-1
39586,39587,1
85592,88033,1
109580,150415,1
27522,32143,1
48136,46549,1
69515,158340,-1
127054,70380,1
156264,133548,1
181905,76097,-1
97982,40000,1
19659,18393,1
29247,30233,1
25050,34549,-1
145282,151523,1
53048,95891,-1
29968,30756,1
125630,13909,-1
120210,105631,1
83140,153804,1
29851,36593,1
6930,55298,-1
158622,158623,1
26403,24732,-1
160345,16303,1
39753,58519,1
71194,194137,-1
21852,130952,-1
65816,135103,-1
32127,32139,1
85686,84209,1
96094,95394,1
140246,140459,1
40333,126007,-1
160195,2673,-1
30136,149225,-1
59338,131322,-1
46657,127962,-1
135805,140760,1
70825,163133,-1
52591,52549,1
158992,139543,1
63800,57936,1
170435,170431,1
65119,69847,-1
108909,86873,1
125259,135862,1
56830,111576,-1
77334,77033,1
43720,134769,1
173833,158126,-1
76438,39558,-1
73701,32205,1
63907,22022,1
153505,158916,1
152510,145844,1
96204,62247,-1
41180,43018,1
39312,107413,1
99515,5343,-1
129633,196177,-1
137809,147197,1
163275,100970,-1
53606,53509,1
69281,10983,-1
33836,43593,-1
71013,52019,1
92782,57548,1
69524,192586,-1
180722,184306,1
20093,20141,1
145526,63143,-1
93499,45082,1
16123,16121,1
92724,35238,-1
64982,93977,1
118859,28580,-1
115416,115952,1
71544,3131,-1
170339,13362,-1
64465,6031,1
143919,29194,-1
76900,132822,1
28228,29296,1
63546,13937,-1
15160,14545,1
30544,30935,1
93402,189476,-1
58824,99589,1
136158,33483,-1
87028,87027,1
77058,5705,-1
118015,36789,-1
56131,39853,-1
192157,119744,-1
100708,101341,1
47649,46461,1
182095,197214,-1
76438,69712,1
52672,52786,1
19538,128829,-1
35824,78472,-1
77755,20569,-1
71713,14772,1
105228,177782,-1
87244,13426,-1
106334,102712,1
68713,13281,-1
46362,14072,-1
67173,71456,1
51521,51520,1
66592,66628,1
118692,75390,-1
90427,87604,1
172792,82836,-1
5163,41101,-1
48052,52437,1
62705,142908,-1
125355,65854,1
47087,118806,-1
145701,60268,-1
150753,59455,-1
55275,156377,-1
102948,68578,-1
72826,12801,-1
148777,124815,-1
57377,81102,1
9051,10282,1
7788,2817,1
40223,110079,1
41355,61841,-1
137841,108109,1
36423,73436,1
47296,155810,-1
163323,160426,1
84699,179716,-1
120526,146000,1
136486,138972,-1
32510,31976,1
77061,77126,1
32083,140787,-1
142985,71752,-1
147608,150439,1
33829,44708,1
95266,139807,-1
93380,94953,1
36549,18807,-1
44299,137278,-1
53426,53593,1
111832,111980,-1
72482,64455,-1
56859,55213,1
45469,71260,1
123124,58953,-1
162924,137398,1
75393,58116,1
156888,142958,1
5175,44555,-1
26522,4605,-1
149446,177455,-1
162733,187637,-1
115167,116169,1
16236,39753,1
92078,80741,1
67838,55083,1
57744,59665,1
40311,29971,1
107199,172166,-1
16734,13671,1
134279,176300,-1
52252,8886,1
6913,113680,-1
47856,47857,1
139292,122679,-1
154473,94038,1
67901,111467,-1
35657,137177,-1
116122,116118,1
132317,109730,-1
120755,120562,1
107211,98706,-1
35266,35429,1
152129,152248,1
46548,167152,1
5568,110511,-1
4789,4285,-1
43976,145468,-1
3400,190616,-1
67408,162121,-1
31900,107076,1
117406,82634,-1
89893,89886,1
182489,154568,-1
31715,33051,1
167834,157906,-1
83949,72605,-1
28351,67031,1
123756,105126,1
41209,180618,-1
131675,16577,-1
182255,85169,-1
152273,169664,-1
182755,72999,-1
65109,58742,1
100690,99281,-1
134055,128772,1
116868,43649,-1
87476,107131,-1
2758,128683,-1
29121,78421,-1
45904,118941,-1
146373,198293,-1
153589,55851,-1
81415,87995,1
195557,9907,-1
116443,99738,1
53725,128148,-1
56988,50927,1
19824,46521,-1
60970,61289,1
198072,102569,1
40311,168155,-1
147630,167865,-1
72575,29853,-1
171166,171167,1
44724,65967,1
52427,72927,1
45830,10743,-1
104193,42097,1
42544,42738,1
52546,171105,-1
185652,15633,-1
57400,120279,-1
114960,162621,-1
34764,113075,-1
127722,139404,-1
82051,84106,1
37960,39310,1
102579,186739,-1
44603,192311,-1
104781,109210,-1
38813,115349,-1
158045,24295,-1
164034,195487,1
79614,177963,-1
49648,49521,1
109438,24232,-1
104155,100877,1
17934,3431,-1
142943,161659,1
97560,4160,-1
125414,117984,1
136373,126668,1
92913,177319,-1
32889,34002,1
36126,2720,-1
33526,55592,-1
16273,26622,1
65754,15854,-1
29869,26690,1
62994,63072,1
43524,46680,-1
91721,91883,1
47522,11538,-1
167886,77329,-1
52466,28946,-1
85680,66254,1
50229,119282,-1
158802,192116,-1
57725,79167,1
71574,62605,1
119005,99893,-1
76017,36508,1
96790,96249,1
30759,121589,1
101213,76053,1
90196,108307,-1
54072,61361,1
11269,106884,-1
32539,39321,1
24008,6701,-1
3394,79710,-1
153370,153294,1
37589,58090,1
33391,24448,1
32739,30148,1
105138,123214,1
34577,109181,-1
2253,184185,-1
26873,40504,1
50387,112844,-1
76909,21941,-1
62590,187893,-1
113846,134445,-1
98933,15792,-1
54885,8721,-1
165454,173253,1
86940,28131,-1
3390,43622,-1
3855,36222,1
147268,138847,1
83857,83858,1
66797,185371,-1
71941,181028,-1
67403,37659,-1
86584,96202,1
30759,157425,-1
89186,102735,1
139350,153627,-1
177167,177168,1
55814,145093,-1
138594,138166,1
3362,3390,1
38028,35272,-1
195544,173994,1
19324,146126,-1
64293,36381,1
67235,67239,1
137693,129527,1
70686,17008,-1
119257,46773,-1
43168,44522,1
87967,82525,1
16651,69102,-1
18772,119335,-1
81735,72654,1
122820,100194,1
81443,81165,1
50318,50474,1
148241,126677,-1
111128,100857,-1
97162,97756,1
97315,91426,1
133258,180529,-1
52338,135473,-1
34482,69050,-1
76227,177330,-1
70556,53086,-1
6118,8433,-1
64612,60381,-1
3352,175177,-1
24388,38676,-1
164586,164588,1
31084,96940,-1
139350,63602,-1
143349,142237,1
100423,88377,-1
128148,118026,1
28795,31845,-1
28903,77570,1
39468,51508,-1
69862,54335,-1
148551,150538,1
68413,75111,-1
49391,47640,1
110136,104064,-1
34227,36417,1
101367,142120,-1
47522,74092,1
133576,57148,-1
152030,33248,-1
16303,149476,-1
43627,53012,-1
19929,98104,-1
152312,114999,-1
67878,69109,1
127545,36041,-1
63600,26071,1
98441,108870,1
99609,91041,-1
2341,2404,1
56869,198237,-1
191958,175533,-1
57803,57710,1
65937,65036,1
154293,141471,-1
11908,11685,1
152370,134258,-1
136934,123834,-1
43734,70130,1
82555,85768,1
97835,3952,-1
136238,94703,-1
165570,101060,-1
36646,35804,1
87617,22713,1
187769,34205,-1
116154,36089,-1
83025,101600,1
63253,65170,1
34059,31997,1
45465,54438,1
184960,185639,1
169591,175878,1
59517,164125,-1
118444,114571,1
167752,167560,1
192292,95670,-1
46548,94277,-1
51454,32348,1
57499,175297,-1
145653,151983,1
129166,143794,1
68785,68092,1
87125,83594,1
123414,113212,-1
162802,162863,1
21408,9590,1
69675,181737,-1
12144,12563,-1
152370,151705,1
27899,153747,1
54562,99900,1
140343,94463,1
38736,46547,1
128236,32305,-1
142822,138951,1
180306,80311,-1
60855,81074,-1
156463,154314,1
83865,80718,1
141487,138797,-1
43860,39277,1
97391,97772,1
141275,141668,1
79975,136710,1
30529,84584,-1
186837,160345,1
87163,187147,-1
19854,48037,1
117489,98826,1
70180,90240,-1
143270,30958,-1
26403,26649,1
102722,138123,-1
135239,147630,1
33128,72407,-1
35564,30791,1
40627,152834,-1
42361,137491,-1
97555,113278,1
99455,99597,1
114649,114568,1
94024,49412,1
69722,78748,1
3379,176434,-1
90859,91691,1
32868,25342,1
34986,34021,1
24384,173002,-1
44517,158525,-1
55963,56880,1
84179,75339,1
33672,45059,1
33447,33117,1
66105,102293,-1
87450,186566,-1
80357,197894,-1
18574,18994,1
57141,71987,1
123909,160927,-1
47418,183787,-1
26499,18941,-1
187712,157979,-1
155519,123756,1
38807,156079,-1
64246,64053,1
55470,55130,1
51282,56564,1
99900,117457,-1
69313,185122,-1
53551,97743,1
92004,91993,1
56464,14028,-1
18955,188361,-1
127026,122238,1
